"No.","Time","Source","Destination","Protocol","Length","Info"
"34","15.033531526","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=601 Ack=1 Win=65536 Len=40 TSval=2440077363 TSecr=2440076363"
"35","15.033603443","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=641 Win=65536 Len=0 TSval=2440077363 TSecr=2440077363"
"36","16.035132311","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=641 Ack=1 Win=65536 Len=40 TSval=2440078365 TSecr=2440077363"
"37","16.035205061","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=681 Win=65536 Len=0 TSval=2440078365 TSecr=2440078365"
"38","17.035583388","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=681 Ack=1 Win=65536 Len=40 TSval=2440079365 TSecr=2440078365"
"39","17.035675930","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=721 Win=65536 Len=0 TSval=2440079365 TSecr=2440079365"
"40","18.036271884","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=721 Ack=1 Win=65536 Len=40 TSval=2440080366 TSecr=2440079365"
"41","18.036338884","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=761 Win=65536 Len=0 TSval=2440080366 TSecr=2440080366"
"42","19.040513463","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=761 Ack=1 Win=65536 Len=40 TSval=2440081370 TSecr=2440080366"
"43","19.040587005","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=801 Win=65536 Len=0 TSval=2440081370 TSecr=2440081370"
"44","20.041710045","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=801 Ack=1 Win=65536 Len=40 TSval=2440082371 TSecr=2440081370"
"45","20.041798295","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=841 Win=65536 Len=0 TSval=2440082371 TSecr=2440082371"
"46","21.044687377","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=841 Ack=1 Win=65536 Len=40 TSval=2440083374 TSecr=2440082371"
"47","21.044765002","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=881 Win=65536 Len=0 TSval=2440083374 TSecr=2440083374"
"48","22.049484377","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=881 Ack=1 Win=65536 Len=40 TSval=2440084379 TSecr=2440083374"
"49","22.049587877","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=921 Win=65536 Len=0 TSval=2440084379 TSecr=2440084379"
"50","23.049947837","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=921 Ack=1 Win=65536 Len=40 TSval=2440085379 TSecr=2440084379"
"51","23.050051462","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=961 Win=65536 Len=0 TSval=2440085379 TSecr=2440085379"
"52","24.052256298","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=961 Ack=1 Win=65536 Len=40 TSval=2440086382 TSecr=2440085379"
"53","24.052325215","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1001 Win=65536 Len=0 TSval=2440086382 TSecr=2440086382"
"54","25.056781927","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1001 Ack=1 Win=65536 Len=40 TSval=2440087386 TSecr=2440086382"
"55","25.056855593","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1041 Win=65536 Len=0 TSval=2440087386 TSecr=2440087386"
"56","26.059494390","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1041 Ack=1 Win=65536 Len=40 TSval=2440088389 TSecr=2440087386"
"57","26.059565640","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1081 Win=65536 Len=0 TSval=2440088389 TSecr=2440088389"
"58","27.063525313","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1081 Ack=1 Win=65536 Len=40 TSval=2440089393 TSecr=2440088389"
"59","27.063614605","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1121 Win=65536 Len=0 TSval=2440089393 TSecr=2440089393"
"60","28.067392612","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1121 Ack=1 Win=65536 Len=40 TSval=2440090397 TSecr=2440089393"
"61","28.067506946","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1161 Win=65536 Len=0 TSval=2440090397 TSecr=2440090397"
"62","29.071478496","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1161 Ack=1 Win=65536 Len=40 TSval=2440091401 TSecr=2440090397"
"63","29.071557163","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1201 Win=65536 Len=0 TSval=2440091401 TSecr=2440091401"
"64","30.075460798","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1201 Ack=1 Win=65536 Len=40 TSval=2440092405 TSecr=2440091401"
"65","30.075571089","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1241 Win=65536 Len=0 TSval=2440092405 TSecr=2440092405"
"66","31.078837726","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1241 Ack=1 Win=65536 Len=40 TSval=2440093408 TSecr=2440092405"
"67","31.078933351","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1281 Win=65536 Len=0 TSval=2440093408 TSecr=2440093408"
"68","32.079807531","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1281 Ack=1 Win=65536 Len=40 TSval=2440094409 TSecr=2440093408"
"69","32.079895031","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1321 Win=65536 Len=0 TSval=2440094409 TSecr=2440094409"
"70","33.082082128","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1321 Ack=1 Win=65536 Len=40 TSval=2440095411 TSecr=2440094409"
"71","33.082167503","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1361 Win=65536 Len=0 TSval=2440095412 TSecr=2440095411"
"72","34.082498894","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1361 Ack=1 Win=65536 Len=40 TSval=2440096412 TSecr=2440095412"
"73","34.082580019","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1401 Win=65536 Len=0 TSval=2440096412 TSecr=2440096412"
"74","35.083581119","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1401 Ack=1 Win=65536 Len=40 TSval=2440097413 TSecr=2440096412"
"75","35.083668077","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1441 Win=65536 Len=0 TSval=2440097413 TSecr=2440097413"
"76","36.084370262","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1441 Ack=1 Win=65536 Len=40 TSval=2440098414 TSecr=2440097413"
"77","36.084483721","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1481 Win=65536 Len=0 TSval=2440098414 TSecr=2440098414"
"78","37.084979240","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1481 Ack=1 Win=65536 Len=40 TSval=2440099414 TSecr=2440098414"
"79","37.085090907","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1521 Win=65536 Len=0 TSval=2440099414 TSecr=2440099414"
"80","38.085461511","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1521 Ack=1 Win=65536 Len=40 TSval=2440100415 TSecr=2440099414"
"81","38.085556219","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1561 Win=65536 Len=0 TSval=2440100415 TSecr=2440100415"
"82","39.086977574","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1561 Ack=1 Win=65536 Len=40 TSval=2440101416 TSecr=2440100415"
"83","39.087058324","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1601 Win=65536 Len=0 TSval=2440101416 TSecr=2440101416"
"84","40.091733721","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1601 Ack=1 Win=65536 Len=40 TSval=2440102421 TSecr=2440101416"
"85","40.091818471","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1641 Win=65536 Len=0 TSval=2440102421 TSecr=2440102421"
"86","41.096591911","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1641 Ack=1 Win=65536 Len=40 TSval=2440103426 TSecr=2440102421"
"87","41.096683453","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1681 Win=65536 Len=0 TSval=2440103426 TSecr=2440103426"
"88","42.101142936","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1681 Ack=1 Win=65536 Len=40 TSval=2440104431 TSecr=2440103426"
"89","42.101224561","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1721 Win=65536 Len=0 TSval=2440104431 TSecr=2440104431"
"90","43.106092295","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1721 Ack=1 Win=65536 Len=40 TSval=2440105435 TSecr=2440104431"
"91","43.106176795","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1761 Win=65536 Len=0 TSval=2440105436 TSecr=2440105435"
"92","44.111090864","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1761 Ack=1 Win=65536 Len=40 TSval=2440106440 TSecr=2440105436"
"93","44.111163447","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1801 Win=65536 Len=0 TSval=2440106441 TSecr=2440106440"
"94","45.112473768","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1801 Ack=1 Win=65536 Len=40 TSval=2440107442 TSecr=2440106441"
"95","45.112574809","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1841 Win=65536 Len=0 TSval=2440107442 TSecr=2440107442"
"96","46.112971548","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1841 Ack=1 Win=65536 Len=40 TSval=2440108442 TSecr=2440107442"
"97","46.113061465","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1881 Win=65536 Len=0 TSval=2440108442 TSecr=2440108442"
"98","47.113430246","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1881 Ack=1 Win=65536 Len=40 TSval=2440109443 TSecr=2440108442"
"99","47.113522913","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1921 Win=65536 Len=0 TSval=2440109443 TSecr=2440109443"
"100","48.115992446","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1921 Ack=1 Win=65536 Len=40 TSval=2440110445 TSecr=2440109443"
"101","48.116047946","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=1961 Win=65536 Len=0 TSval=2440110445 TSecr=2440110445"
"102","49.120722979","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=1961 Ack=1 Win=65536 Len=40 TSval=2440111450 TSecr=2440110445"
"103","49.120845520","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2001 Win=65536 Len=0 TSval=2440111450 TSecr=2440111450"
"104","50.121299597","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2001 Ack=1 Win=65536 Len=40 TSval=2440112451 TSecr=2440111450"
"105","50.121396514","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2041 Win=65536 Len=0 TSval=2440112451 TSecr=2440112451"
"106","51.121619134","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2041 Ack=1 Win=65536 Len=40 TSval=2440113451 TSecr=2440112451"
"107","51.121660509","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2081 Win=65536 Len=0 TSval=2440113451 TSecr=2440113451"
"108","52.122499713","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2081 Ack=1 Win=65536 Len=40 TSval=2440114452 TSecr=2440113451"
"109","52.122543463","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2121 Win=65536 Len=0 TSval=2440114452 TSecr=2440114452"
"110","53.124329293","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2121 Ack=1 Win=65536 Len=40 TSval=2440115454 TSecr=2440114452"
"111","53.124403002","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2161 Win=65536 Len=0 TSval=2440115454 TSecr=2440115454"
"112","54.125886500","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2161 Ack=1 Win=65536 Len=40 TSval=2440116455 TSecr=2440115454"
"113","54.125985166","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2201 Win=65536 Len=0 TSval=2440116455 TSecr=2440116455"
"114","55.126380583","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2201 Ack=1 Win=65536 Len=40 TSval=2440117456 TSecr=2440116455"
"115","55.126466583","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2241 Win=65536 Len=0 TSval=2440117456 TSecr=2440117456"
"116","56.128782333","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2241 Ack=1 Win=65536 Len=40 TSval=2440118458 TSecr=2440117456"
"117","56.128858208","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2281 Win=65536 Len=0 TSval=2440118458 TSecr=2440118458"
"118","57.129213085","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2281 Ack=1 Win=65536 Len=40 TSval=2440119459 TSecr=2440118458"
"119","57.129297543","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2321 Win=65536 Len=0 TSval=2440119459 TSecr=2440119459"
"120","58.131770171","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2321 Ack=1 Win=65536 Len=40 TSval=2440120461 TSecr=2440119459"
"121","58.131830254","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2361 Win=65536 Len=0 TSval=2440120461 TSecr=2440120461"
"122","59.132284633","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2361 Ack=1 Win=65536 Len=40 TSval=2440121462 TSecr=2440120461"
"123","59.132356425","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2401 Win=65536 Len=0 TSval=2440121462 TSecr=2440121462"
"124","60.136606513","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2401 Ack=1 Win=65536 Len=40 TSval=2440122466 TSecr=2440121462"
"125","60.136674138","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2441 Win=65536 Len=0 TSval=2440122466 TSecr=2440122466"
"126","61.138017144","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2441 Ack=1 Win=65536 Len=40 TSval=2440123467 TSecr=2440122466"
"127","61.138097561","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2481 Win=65536 Len=0 TSval=2440123467 TSecr=2440123467"
"128","62.143009235","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2481 Ack=1 Win=65536 Len=40 TSval=2440124472 TSecr=2440123467"
"129","62.143093318","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2521 Win=65536 Len=0 TSval=2440124472 TSecr=2440124472"
"130","63.146049535","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2521 Ack=1 Win=65536 Len=40 TSval=2440125475 TSecr=2440124472"
"131","63.146135743","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2561 Win=65536 Len=0 TSval=2440125476 TSecr=2440125475"
"132","64.149236753","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2561 Ack=1 Win=65536 Len=40 TSval=2440126479 TSecr=2440125476"
"133","64.149352753","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2601 Win=65536 Len=0 TSval=2440126479 TSecr=2440126479"
"134","65.150875847","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2601 Ack=1 Win=65536 Len=40 TSval=2440127480 TSecr=2440126479"
"135","65.150971097","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2641 Win=65536 Len=0 TSval=2440127480 TSecr=2440127480"
"136","66.152788484","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2641 Ack=1 Win=65536 Len=40 TSval=2440128482 TSecr=2440127480"
"137","66.152885443","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2681 Win=65536 Len=0 TSval=2440128482 TSecr=2440128482"
"138","67.153268873","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2681 Ack=1 Win=65536 Len=40 TSval=2440129483 TSecr=2440128482"
"139","67.153365498","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2721 Win=65536 Len=0 TSval=2440129483 TSecr=2440129483"
"140","68.157480178","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2721 Ack=1 Win=65536 Len=40 TSval=2440130487 TSecr=2440129483"
"141","68.157585887","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2761 Win=65536 Len=0 TSval=2440130487 TSecr=2440130487"
"142","69.157862486","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2761 Ack=1 Win=65536 Len=40 TSval=2440131487 TSecr=2440130487"
"143","69.157924569","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2801 Win=65536 Len=0 TSval=2440131487 TSecr=2440131487"
"144","70.161628377","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2801 Ack=1 Win=65536 Len=40 TSval=2440132491 TSecr=2440131487"
"145","70.161727836","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2841 Win=65536 Len=0 TSval=2440132491 TSecr=2440132491"
"146","71.162026229","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2841 Ack=1 Win=65536 Len=40 TSval=2440133491 TSecr=2440132491"
"147","71.162106521","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2881 Win=65536 Len=0 TSval=2440133491 TSecr=2440133491"
"148","72.162847748","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2881 Ack=1 Win=65536 Len=40 TSval=2440134492 TSecr=2440133491"
"149","72.162946456","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2921 Win=65536 Len=0 TSval=2440134492 TSecr=2440134492"
"150","73.166836268","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2921 Ack=1 Win=65536 Len=40 TSval=2440135496 TSecr=2440134492"
"151","73.166931310","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=2961 Win=65536 Len=0 TSval=2440135496 TSecr=2440135496"
"152","74.171063997","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=2961 Ack=1 Win=65536 Len=40 TSval=2440136500 TSecr=2440135496"
"153","74.171135622","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=3001 Win=65536 Len=0 TSval=2440136501 TSecr=2440136500"
"154","75.172333770","127.0.0.1","127.0.0.1","TCP","106","44706  >  5000 [PSH, ACK] Seq=3001 Ack=1 Win=65536 Len=40 TSval=2440137502 TSecr=2440136501"
"155","75.172401437","127.0.0.1","127.0.0.1","TCP","66","5000  >  44706 [ACK] Seq=1 Ack=3041 Win=65536 Len=0 TSval=2440137502 TSecr=2440137502"
